7921500	24196,12674,5185,21110,8097,22556
9394250	22505,1293,3627,15745,27625,7105
10592000	25656,3723,16607,11679,8122,13354
11307500	17446,27711,23272,22359,24944,12068
12384250	21747,25260,4750,21865,3658,29524
2253250	7868,9220,7703,14153,26288,11652
4189500	14533,647,9165,11677,11396,5912
4399750	6148,7354,23207
5465250	10603,21865,4339,23554,5377
5915250	2367,7105,8313,15549,15138,679
6234000	18180,6434,23683,13319,1107,21372
6683750	24562,7868,10056,2655,17491,21110
7830250	20127,17237,25372,554,5779
8096750	23628,28641,16663,26288,22077,14144
8430000	27328,25372,17771,16396,27791,8637
10000250	19974,6171,17153,28256,9563,5598
10566000	10151,11679,28065,14780,27927,28391
10598500	7868,27625,6465,2254,28952,13216
10773000	11052,3627,25260,6621,11396,155
11711250	21338,599,10866,9609,23861,16243
12229000	28128,17389,12588
1617250	5077,11679,27791,8637,18002,21533
2756000	3590,323,15344,21092,24311,15320
4257000	13450,24196,27625,23202,16913,15089
4304250	2008,3723,15018,29125,15019,10893
4336750	29203,2438,20846,12220,19217,16155
4658500	3228,24196,27625,7409,25372,15125
6334000	14954,27041,10627,1672,23120,7037
6497000	20529,7927,771,647,20747,27522
6780500	25676,4571,19394,26135,10893,29099
8111500	15721,10151,6148,6160,16110,25260
9463750	10151,16609,20103,3720,22523,9341
10297000	26000,18075,25058,5908,27056,2386
10713250	23698,26619,7868,10678,11220,1192
11313000	1293,3627,19381,11679,2683,3384
12004000	15645,18683,7680,17191,5081,15307
12377250	16302,686,15907,24730,21865,27927
1724250	6080,7868,23031,23236,7989,13909
2322750	12754,15138,18834
3661500	9548,13853
4035250	8630,3185,27539,9340,11159,26633
4193750	24296,23662,24929,21657,398,26699
4852000	29146,7868,3723,3740,20706,12259
5539250	10151,20706,2436,15946,14780,28065
5697750	2367,7105,8313,15549,476,21110
5987000	27060,15639,13954,7976,2524,5621
6272000	6080,12055,26451,17400,29103,20180
6998500	19431,3627,11687,201,8689,11790
7116750	10308,24503,3534,2257,12541,22126
7323750	15645,4059,18180,3740,27019,16079
7483500	7868,16775,3740,11851,23676,7105
8617500	26619,19973,28270,2669,12055,27625
10234000	13450,3740,25086,15019,10970,2627
1074750	10151,3627,647,11679,21865,27927
10976250	12489,16952,11679,20747,21110,15138
11283500	2438,3723,11679,2683,13354,16540
1319000	10449,16628,599,1237,4457,5797
154750	15018,11679,10404,8676,21372,9340
1727500	3390,3228,16670,29225,27334,2787
3282250	23475,29099,11357,19126,11857,23623
4501000	10999,8226,22529,5370,8220,29504
528250	8693,5330,26270,21146,155,11196
5846250	3627,6724,17348,13592,16082,24325
69500	17640,17641,6596,15315,22329,6352
7218000	26619,10702,11201,16110,6951,21936
7588000	28653,18712,7105,5254,10329,28975
8555500	18180,1282,4738,7762,25372,19379
861250	7868,14917,28631,25372,8943,5712
10578000	20896,2437,7868,14073,26523,8028
10979500	10999,8226,22529,5370,8220,29504
11220500	27634,23549,24281,28411,12285,14065
11590500	7868,28603,17606,27625,7105,17512
1499750	1831,739,8669,5655,16079,28032
1629250	7868,28937,24196,23656,15138,21392
2187500	23628,4201,16376,5377,6158,24780
3288750	21914,26618,22836,19574,4125,20180
3625250	10014,18180,18202,6057,20549,4718
3861500	15018,7208,3723,2436,15946,14780
3913250	9948,9230,8409,12259,7105,9242
4025000	29504,26801,20180,23656,13997,949
4073250	7868,12792,22836,13592,27415,17153
5121750	16609,3720,22523,20386,20180,5372
6099250	10014,7868,18697,13244,13665,11823
620500	25676,21840,3627,10702,27060,25086
8123500	19962,3390,1591,22852,14931
10628500	26619,21930,28641,9846,27117,12159
11535250	11052,3627,25260,6621,15352,11396
11616250	9829
12061000	24196,27625,23512,25960,26614,17058
12417500	7868,7963,3438,8689,15584,21110
1530250	10999,1415,29505,22524,28065,15352
2910750	1372
309750	4545,15365,20902
3272000	10999,22529,1415,29504,29505,28065
3644250	5736,29473,7868,3723,18996,3149
4620000	26618,22836,20180,27709,28391,5912
5011500	1192,11679,18388,21847,16939,13819
5226250	10151,7208,11679,27927,7297,17034
5999000	10999,3720,26801,18361,20180,23656
6250250	26618,22836,20180,9340,5912,8637
6412250	13354,25372,7260,15159
6700250	3627,20603,647,10329,12175,11578
6897000	7868,24193,18544,25260,19381,27723
725000	11052,15639,9846,25372,23143,20425
854250	26516,7868,23549,24196,18712,11524
1086750	7208,2436,14780,28065,29022,6352
11169500	27625,17640,11791,16872,24922,14294
11957000	21840,6284,7868,22505,647,15395
3249250	15222,7868,13962,14261,11679,28641
4063000	14573,19974,6148,12055,27707,18689
4967250	7868,2033,17642,12431,3528,6101
5693000	26516,7868,10151,3720,16952,5372
6751750	7208,510,599,1008,3658,22280
7322250	11977,11176,23861
8745250	3995,7868,27700,9936,3590,10866
9512750	3228,13285,4239,23736,5157,28924
9802000	24947,7740,11679,5883,15138,18791
11601500	14523,647,14379,7706,22831,10193
3215500	5250,10914,19029,23134,16550,9645
3344750	5310,24196,2319,684,20579,3313
3954500	15860,12162,931,7976,15584,26315
4195500	9802,22246,28662,22977,18905,15315
425500	17506,13450,8313,12285,22094
4852500	10151,16110,57,14976,647,6597
5261000	11901,7868,4960,21916,6148,647
6150750	10014,17429,2655,4835,2963,27060
6155250	15645,18180,3740,15138,25346,18938
6515500	13450,7868,21840,2033,6805,13258
7375000	17429,2655,5429,11201,24196,27625
8216500	28435,6148,3746,18712,14952,28481
8845250	23698,25138,15114,11396,13493,24323
9694750	22508,19835,23656,28409,14025,5845
11300000	28809,4479,2963,13701,8375,12063
11579750	19381,11679,3384,8676,11396,11573
11701500	6462,5738,17641,7706,16088,24139
11751000	3720,26801,20180,23656,28391,9340
1579250	15721,15921,10702,24194,3047,17438
1793250	22393,7105,2033,14020,21067
203750	20180,9340,13997,26267,20184,16854
2797750	26561,28270,11687,8533,3658,8689
282500	6080,15617,26067,12055,3149,26451
3895750	12933,12475,12606,5469
4907500	7868,27711,11060,24196,3720,4683
5440750	11052,23206,27210,25260,19381,20701
6458000	14096,10999,16607,28065,22523,16603
7810250	27328,4939,17771,16396,27791,8637
8280500	16674,17972
8573000	23662,16110,1962,28049,2323,21110
861750	3723,12790,23284,3720,28924,17024
8701250	22505,7868,18180,14525,21372,21315
9055750	9802,2655,11201,25372,18024,20184
1063000	23214,7868,6445,24929,24196,16653
11225500	2655,3740,22368,25372,11175,5712
1561250	7868,3627,6148,14153,17706,15766
2975500	15934,7868,23662,9936,13592,16670
3350250	25420,3409,18736,12220,19177,1672
418500	22499,10151,7868,2655,5429,26883
4606000	22508,23656,28409,14025,8240,24869
5865750	7868,22505,1293,10268,28937,27544
6140500	637,22636
6634500	9454,27886,1257
7785250	20846,27060,647,21657,12132,15672
7898750	3228,7868,24503,21838,16110,5574
8060000	19882,7868,2826,13450,27544,26408
8385000	25596,504,7680,18080,19217,21110
11503250	20516,27683,17680,19458,15992,4731
11613500	2008,7208,15018,15946,28065,14780
11747250	11652,4452,14025,155,282,17577
12386500	10690,23273,2367,7105,8313,15549
3031750	13450,3627,28391,8637,16540,16406
3114000	16572,2655,5429,20536,21916,6828
405000	2655,1135,26698,25372,16140
4256000	7868,17331,17640,14153,4520,11679
4880250	15617,19217,19668,27096,25372,23143
5354000	13450,18990,7409,26288,18024,2729
563500	7208,2436,15946,14780,28065,949
5642000	13450,3723,27683,17640,27160,25260
6412750	11052,3304,7208,17718,12666,23676
6572500	7868,15018,24196,15741,14780,28065
10052000	143,12754,7680,10893,22280,25372
11397250	23541
11761750	26619,12489,5086,14226,11524,3886
1838000	2963,11259,16906
3903500	25618,28605,21899,16279,27609,15138
5292000	11670,8643,21672,23779,7184
5407750	27060,647,28357,29547,16373,6352
5742000	4498,21783,9533,25261,27603,22307
5952250	11977,5067,12285,5094,6827
6258500	1293,1432,20471,11524,1917,4993
6433000	17087,20572,18149,11688,684,22971
7149500	2306,20645
7450000	22505,7868,9220,6096,14261,11573
8051750	4172,2655,8389,647,17141,3720
8100250	26742,11543,22489,7868,24447,7105
9069000	7868,3627,19937,5310,11790,11396
9438000	24977,12220,15639,15019,25169,25117
10312750	1293,7868,3627,16110,28370,25260
10477000	10999,22529,1415,29504,26801,16607
10521000	7868,19284,26067,19105,10225,21315
10715500	10151,3720,11679,16952,22523,20180
1525000	1293,11679,8676,11396,16500,9340
1855750	10999,7208,7754,3720,18361,7611
236000	9452,4361,17690,21050,18275,22523
239250	7868,15934,15018,19742,27060,3619
4037500	27407,14523,25883,5230,13036,26614
5059000	19102,5540,9195,4366,16668,22327
6358500	10194
6694750	3627,17606,11679,16046,29547,21869
847750	19891,7868,3714,21684,1752,21787
